,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,full_address
11464,15,1994,1,1,0,0,0,0,76,0,0,0,0,0,76,0,0,0,0,0,0,856E TAMPINES ST 82 Singapore
11465,15,1994,1,0,0,0,0,0,78,0,0,0,0,0,78,0,0,0,0,0,0,856F TAMPINES ST 82 Singapore
11466,14,1994,1,0,0,0,0,0,52,0,0,0,13,39,0,0,0,0,0,0,0,857 JURONG WEST ST 81 Singapore
11467,11,1987,1,0,0,1,0,0,80,0,0,0,0,0,80,0,0,0,0,0,0,857 TAMPINES ST 83 Singapore
11468,11,1994,1,0,0,0,0,0,60,0,0,0,10,50,0,0,0,0,0,0,0,857 WOODLANDS ST 83 Singapore
11469,4,1987,1,0,0,0,0,0,16,0,0,0,10,6,0,0,0,0,0,0,0,857A TAMPINES ST 83 Singapore
11470,4,1987,1,0,0,0,0,0,16,0,0,0,10,6,0,0,0,0,0,0,0,857B TAMPINES ST 83 Singapore
11471,14,1994,1,0,0,0,0,0,90,0,0,0,51,39,0,0,0,0,0,0,0,858 JURONG WEST ST 81 Singapore
11472,11,1987,1,0,0,1,0,0,80,0,0,0,0,0,80,0,0,0,0,0,0,858 TAMPINES AVE 5 Singapore
11473,11,1994,1,0,0,0,0,0,74,0,0,0,26,48,0,0,0,0,0,0,0,858 WOODLANDS ST 83 Singapore
11474,10,1987,1,0,0,1,0,0,81,0,0,0,49,32,0,0,0,0,0,0,0,858 YISHUN AVE 4 Singapore
11475,4,1987,1,0,0,0,0,0,16,0,0,0,10,6,0,0,0,0,0,0,0,858A TAMPINES AVE 5 Singapore
11476,4,1987,1,0,0,0,0,0,16,0,0,0,10,6,0,0,0,0,0,0,0,858B TAMPINES AVE 5 Singapore
11477,15,1994,1,0,0,1,0,0,70,0,0,0,0,0,70,0,0,0,0,0,0,859 JURONG WEST ST 81 Singapore
11478,13,1987,1,0,0,0,0,0,96,0,0,0,54,42,0,0,0,0,0,0,0,859 TAMPINES AVE 5 Singapore
11479,11,1994,1,1,0,0,0,0,70,0,0,0,30,40,0,0,0,0,0,0,0,859 WOODLANDS ST 83 Singapore
11480,10,1987,1,0,0,0,0,0,63,0,0,0,31,32,0,0,0,0,0,0,0,859 YISHUN AVE 4 Singapore
11481,4,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859A JURONG WEST ST 81 Singapore
11482,13,1987,1,1,0,0,0,0,96,0,0,0,54,42,0,0,0,0,0,0,0,859A TAMPINES AVE 5 Singapore
11483,5,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859A WOODLANDS ST 83 Singapore
11484,4,1977,1,1,0,0,0,0,19,0,0,13,6,0,0,0,0,0,0,0,0,86 BEDOK NTH ST 4 Singapore
11485,10,1964,1,0,0,0,0,0,100,0,10,90,0,0,0,0,0,0,0,0,0,86 C'WEALTH CL Singapore
11486,2,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86 CIRCUIT RD Singapore
11487,47,2015,1,0,0,0,0,0,320,0,0,0,240,80,0,0,0,0,0,0,0,86 DAWSON RD Singapore
11488,10,1994,1,0,0,1,0,0,72,0,0,0,54,18,0,0,0,0,0,0,0,86 LOR 2 TOA PAYOH Singapore
11489,4,1976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86 MARINE PARADE CTRL Singapore
11490,16,1972,1,1,0,0,0,0,144,0,0,144,0,0,0,0,0,0,0,0,0,86 REDHILL CL Singapore
11491,30,2001,1,0,0,0,0,0,130,0,0,0,58,72,0,0,0,0,0,0,0,86 TELOK BLANGAH HTS Singapore
11492,16,1973,1,1,0,0,0,0,198,0,0,197,0,1,0,0,0,0,0,0,0,86 WHAMPOA DR Singapore
11493,1,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86A DAWSON RD Singapore
11494,1,2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86A TELOK BLANGAH HTS Singapore
11495,15,1994,1,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,860 JURONG WEST ST 81 Singapore
11496,11,1987,1,0,0,1,0,0,80,0,0,0,0,0,80,0,0,0,0,0,0,860 TAMPINES AVE 5 Singapore
11497,11,1994,1,0,0,1,0,0,60,0,0,0,40,20,0,0,0,0,0,0,0,860 WOODLANDS ST 83 Singapore
11498,12,1988,1,0,0,0,0,0,73,0,0,0,35,38,0,0,0,0,0,0,0,860 YISHUN AVE 4 Singapore
11499,4,1987,1,0,0,0,0,0,16,0,0,0,10,6,0,0,0,0,0,0,0,860A TAMPINES AVE 5 Singapore
11500,4,1987,1,0,0,0,0,0,16,0,0,0,10,6,0,0,0,0,0,0,0,860B TAMPINES AVE 5 Singapore
11501,15,1994,1,0,0,0,0,0,66,0,0,0,0,0,66,0,0,0,0,0,0,861 JURONG WEST ST 81 Singapore
11502,13,1987,1,1,0,0,0,0,96,0,0,0,54,42,0,0,0,0,0,0,0,861 TAMPINES AVE 5 Singapore
